"faze_rozpoctu";"rok";"kap_kod";"kap_zkr";"platy_a_oppp";"oppp";"platy";"pocet_zamestnancu";"prumerny_plat";"poradi_prumerneho_platu";"platy_schv_schv";"platy_skut_rozp";"platy_skut_skut";"kategorie";"kap_nazev_cc";"kap_nazev";"kategorie_2014";"ceny_index";"ceny_inflace";"ceny_deflator_2003";"ceny_deflator_2024";"prumerna_mzda_cr";"prumerna_mzda_pha";"prumerny_plat_skut_skut";"mzda_prumer_skut_ke_skut";"plat_base";"prumerny_plat_real_od2024";"prumerny_plat_c2024";"prumerny_plat_c2024_mezirocne";"prumerny_plat_2003";"prumerny_plat_nomi_od2024";"prumerny_plat_vucinh";"prumerny_plat_vucinh_mezirocne";"kategorie_2014_cz";"date"
"UPRAV";"2003";"334";"MK";"67720000,00";"2896000,00";"64824000,00";"248";"21782,25806451610";NA;NA;NA;NA;"UO";"ministerstvo_kultury";"Ministerstvo kultury";"Ministerstva";"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"64824000,00";"0,00000000000000000000";"42766,24225427182";NA;"42766,24225427182";"0,0000000000000000000";"1,008904958986387";NA;"Ministerstva";"2003-01-01"
"UPRAV";"2003";"346";"ČÚZK";"1148325000,00";"2805000,00";"1145520000,00";"5917";"16133,17559574110";NA;NA;NA;NA;"OSS";"cesky_urad_zememericky_a_katastralni";"Český úřad zeměměřický a katastrální";NA;"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"1145520000,00";"0,00000000000000000000";"31675,10428967538";NA;"31675,10428967538";"0,0000000000000000000";"0,981933998523500";NA;NA;"2003-01-01"
"SCHV";"2003";"327";"MD";"259662000,00";"1953000,00";"257709000,00";"905";"23730,11049723760";NA;NA;NA;NA;"SS";"ministerstvo_dopravy";"Ministerstvo dopravy";"Statni sprava";"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"257709000,00";"0,00000000000000000000";"46590,56243111530";NA;"46590,56243111530";"0,0000000000000000000";"1,444315915839172";NA;"Státní správa";"2003-01-01"
"SCHV";"2003";"349";"ERÚ";"33680000,00";"989000,00";"32691000,00";"90";"30269,44444444440";NA;NA;NA;NA;"OSS";"energeticky_regulacni_urad";"Energetický regulační úřad";NA;"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"32691000,00";"0,00000000000000000000";"59429,57751116377";NA;"59429,57751116377";"0,0000000000000000000";"1,842327720294851";NA;NA;"2003-01-01"
"SKUT";"2003";"327";"MD";"252874520,00";"2337800,00";"250536720,00";"815";"25617,25153374230";NA;NA;NA;NA;"SS";"ministerstvo_dopravy";"Ministerstvo dopravy";"Statni sprava";"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"250536720,00";"0,00000000000000000000";"50295,68476031080";NA;"50295,68476031080";"0,0000000000000000000";"1,559175382455405";NA;"Státní správa";"2003-01-01"
"SKUT";"2003";"349";"ERÚ";"30655740,00";"459160,00";"30196580,00";"82";"30687,58130081300";NA;NA;NA;NA;"OSS";"energeticky_regulacni_urad";"Energetický regulační úřad";NA;"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"30196580,00";"0,00000000000000000000";"60250,52738890071";NA;"60250,52738890071";"0,0000000000000000000";"1,867777315935058";NA;NA;"2003-01-01"
"UPRAV";"2003";"327";"MD";"253181000,00";"2340000,00";"250841000,00";"875";"23889,61904761900";NA;NA;NA;NA;"SS";"ministerstvo_dopravy";"Ministerstvo dopravy";"Statni sprava";"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"250841000,00";"0,00000000000000000000";"46903,73387950389";NA;"46903,73387950389";"0,0000000000000000000";"1,454024287743092";NA;"Státní správa";"2003-01-01"
"UPRAV";"2003";"349";"ERÚ";"33680000,00";"989000,00";"32691000,00";"90";"30269,44444444440";NA;NA;NA;NA;"OSS";"energeticky_regulacni_urad";"Energetický regulační úřad";NA;"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"32691000,00";"0,00000000000000000000";"59429,57751116377";NA;"59429,57751116377";"0,0000000000000000000";"1,842327720294851";NA;NA;"2003-01-01"
"SCHV";"2003";"301";"KPR";"97326000,00";"4568000,00";"92758000,00";"472";"16376,76553672320";NA;NA;NA;NA;"ROPO";"kancelar_prezidenta";"Kancelář prezidenta";NA;"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"92758000,00";"0,00000000000000000000";"32153,35711341336";NA;"32153,35711341336";"0,0000000000000000000";"0,996759923111576";NA;NA;"2003-01-01"
"SKUT";"2003";"301";"KPR";"107456060,00";"5861360,00";"101594700,00";"406";"20852,77093596060";NA;NA;NA;NA;"ROPO";"kancelar_prezidenta";"Kancelář prezidenta";NA;"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"101594700,00";"0,00000000000000000000";"40941,33174250138";NA;"40941,33174250138";"0,0000000000000000000";"1,269188736211844";NA;NA;"2003-01-01"
"UPRAV";"2003";"301";"KPR";"103311000,00";"6129000,00";"97182000,00";"460";"17605,43478260870";NA;NA;NA;NA;"ROPO";"kancelar_prezidenta";"Kancelář prezidenta";NA;"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"97182000,00";"0,00000000000000000000";"34565,66746545675";NA;"34565,66746545675";"0,0000000000000000000";"1,071541983116780";NA;NA;"2003-01-01"
"SCHV";"2003";"308";"NBÚ";"89422000,00";"486000,00";"88936000,00";"250";"29645,33333333330";NA;NA;NA;NA;"SS";"narodni_bezpecnostni_urad";"Národní bezpečnostní úřad";"Statni sprava";"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"88936000,00";"0,00000000000000000000";"58204,22764650302";NA;"58204,22764650302";"0,0000000000000000000";"1,804341651450596";NA;"Státní správa";"2003-01-01"
"SKUT";"2003";"308";"NBÚ";"83098850,00";"42780,00";"83056070,00";"231";"29962,50721500720";NA;NA;NA;NA;"SS";"narodni_bezpecnostni_urad";"Národní bezpečnostní úřad";"Statni sprava";"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"83056070,00";"0,00000000000000000000";"58826,95165519937";NA;"58826,95165519937";"0,0000000000000000000";"1,823646209069215";NA;"Státní správa";"2003-01-01"
"UPRAV";"2003";"308";"NBÚ";"89422000,00";"486000,00";"88936000,00";"250";"29645,33333333330";NA;NA;NA;NA;"SS";"narodni_bezpecnostni_urad";"Národní bezpečnostní úřad";"Statni sprava";"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"88936000,00";"0,00000000000000000000";"58204,22764650302";NA;"58204,22764650302";"0,0000000000000000000";"1,804341651450596";NA;"Státní správa";"2003-01-01"
"SCHV";"2003";"329";"MZe";"1923682000,00";"17980000,00";"1905702000,00";"8947";"17749,91617301890";NA;NA;NA;NA;"ROPO";"ministerstvo_zemedelstvi";"Ministerstvo zemědělství";NA;"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"1905702000,00";"0,00000000000000000000";"34849,33530766188";NA;"34849,33530766188";"0,0000000000000000000";"1,080335737858728";NA;NA;"2003-01-01"
"SCHV";"2003";"312";"MF";"6322746000,00";"25175000,00";"6297571000,00";"26751";"19617,86786786790";NA;NA;NA;NA;"SS";"ministerstvo_financi";"Ministerstvo financí                       ";"Statni sprava";"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"6297571000,00";"0,00000000000000000000";"38516,78220249622";NA;"38516,78220249622";"0,0000000000000000000";"1,194027259152033";NA;"Státní správa";"2003-01-01"
"SCHV";"2003";"321";"GA";"13705000,00";"5742000,00";"7963000,00";"32";"20736,97916666670";NA;NA;NA;NA;"OSS";"grantova_agentura";"Grantová agentura";NA;"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"7963000,00";"0,00000000000000000000";"40713,99172834827";NA;"40713,99172834827";"0,0000000000000000000";"1,262141154392374";NA;NA;"2003-01-01"
"SKUT";"2003";"329";"MZe";"1970363280,00";"21403290,00";"1948959990,00";"8735";"18593,39811104750";NA;NA;NA;NA;"ROPO";"ministerstvo_zemedelstvi";"Ministerstvo zemědělství";NA;"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"1948959990,00";"0,00000000000000000000";"36505,38734744544";NA;"36505,38734744544";"0,0000000000000000000";"1,131673652528758";NA;NA;"2003-01-01"
"SKUT";"2003";"312";"MF";"6361186990,00";"25379390,00";"6335807600,00";"26274";"20095,30207302530";NA;NA;NA;NA;"SS";"ministerstvo_financi";"Ministerstvo financí                       ";"Statni sprava";"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"6335807600,00";"0,00000000000000000000";"39454,15365488475";NA;"39454,15365488475";"0,0000000000000000000";"1,223085944797645";NA;"Státní správa";"2003-01-01"
"SKUT";"2003";"321";"GA";"13684190,00";"5721190,00";"7963000,00";"32";"20736,97916666670";NA;NA;NA;NA;"OSS";"grantova_agentura";"Grantová agentura";NA;"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"7963000,00";"0,00000000000000000000";"40713,99172834827";NA;"40713,99172834827";"0,0000000000000000000";"1,262141154392374";NA;NA;"2003-01-01"
"UPRAV";"2003";"329";"MZe";"1971818000,00";"22209000,00";"1949609000,00";"8997";"18057,95450335300";NA;NA;NA;NA;"ROPO";"ministerstvo_zemedelstvi";"Ministerstvo zemědělství";NA;"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"1949609000,00";"0,00000000000000000000";"35454,12301239162";NA;"35454,12301239162";"0,0000000000000000000";"1,099084266789592";NA;NA;"2003-01-01"
"UPRAV";"2003";"312";"MF";"6335632000,00";"26027000,00";"6309605000,00";"26745";"19659,76506512120";NA;NA;NA;NA;"SS";"ministerstvo_financi";"Ministerstvo financí                       ";"Statni sprava";"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"6309605000,00";"0,00000000000000000000";"38599,04115297797";NA;"38599,04115297797";"0,0000000000000000000";"1,196577301589848";NA;"Státní správa";"2003-01-01"
"UPRAV";"2003";"321";"GA";"13705000,00";"5742000,00";"7963000,00";"32";"20736,97916666670";NA;NA;NA;NA;"OSS";"grantova_agentura";"Grantová agentura";NA;"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"7963000,00";"0,00000000000000000000";"40713,99172834827";NA;"40713,99172834827";"0,0000000000000000000";"1,262141154392374";NA;NA;"2003-01-01"
"UPRAV";"2003";"348";"ČBÚ";"72023000,00";"173000,00";"71850000,00";"245";"24438,77551020410";NA;NA;NA;NA;"UO";"cesky_bansky_urad";"Český báňský úřad";"Ostatni ustredni";"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"71850000,00";"0,00000000000000000000";"47981,92137709266";NA;"47981,92137709266";"0,0000000000000000000";"1,131948842529139";NA;"Ostatní ústřední";"2003-01-01"
"SCHV";"2003";"348";"ČBÚ";"72023000,00";"49000,00";"71974000,00";"245";"24480,95238095240";NA;NA;NA;NA;"UO";"cesky_bansky_urad";"Český báňský úřad";"Ostatni ustredni";"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"71974000,00";"0,00000000000000000000";"48064,72942511993";NA;"48064,72942511993";"0,0000000000000000000";"1,133902379849578";NA;"Ostatní ústřední";"2003-01-01"
"SKUT";"2003";"348";"ČBÚ";"71982340,00";"169230,00";"71813110,00";"235";"25465,64184397160";NA;NA;NA;NA;"UO";"cesky_bansky_urad";"Český báňský úřad";"Ostatni ustredni";"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"71813110,00";"0,00000000000000000000";"49998,02155654081";NA;"49998,02155654081";"0,0000000000000000000";"1,179510970077425";NA;"Ostatní ústřední";"2003-01-01"
"SCHV";"2003";"349";"ERÚ";"33680000,00";"989000,00";"32691000,00";"90";"30269,44444444440";NA;NA;NA;NA;"UO";"energeticky_regulacni_urad";"Energetický regulační úřad";"Ostatni ustredni";"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"32691000,00";"0,00000000000000000000";"59429,57751116377";NA;"59429,57751116377";"0,0000000000000000000";"1,402012248468939";NA;"Ostatní ústřední";"2003-01-01"
"SCHV";"2003";"317";"MMR";"123787000,00";"2105000,00";"121682000,00";"416";"24375,40064102560";NA;NA;NA;NA;"UO";"ministerstvo_pro_mistni_rozvoj";"Ministerstvo pro místní rozvoj";"Ministerstva";"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"121682000,00";"0,00000000000000000000";"47857,49419419486";NA;"47857,49419419486";"0,0000000000000000000";"1,129013461835368";NA;"Ministerstva";"2003-01-01"
"SKUT";"2003";"353";"ÚOHS";"32369120,00";"640000,00";"31729120,00";"114";"23193,80116959060";NA;NA;NA;NA;"OSS";"ministerstvo_pro_hospodarskou_soutez";"Ministerstvo pro hospodářskou soutěž";NA;"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"31729120,00";"0,00000000000000000000";"45537,59838296913";NA;"45537,59838296913";"0,0000000000000000000";"1,411673838684760";NA;NA;"2003-01-01"
"SKUT";"2003";"349";"ERÚ";"30655740,00";"459160,00";"30196580,00";"82";"30687,58130081300";NA;NA;NA;NA;"UO";"energeticky_regulacni_urad";"Energetický regulační úřad";"Ostatni ustredni";"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"30196580,00";"0,00000000000000000000";"60250,52738890071";NA;"60250,52738890071";"0,0000000000000000000";"1,421379402538814";NA;"Ostatní ústřední";"2003-01-01"
"SKUT";"2003";"317";"MMR";"140476000,00";"2588000,00";"137888000,00";"427";"26910,22638563620";NA;NA;NA;NA;"UO";"ministerstvo_pro_mistni_rozvoj";"Ministerstvo pro místní rozvoj";"Ministerstva";"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"137888000,00";"0,00000000000000000000";"52834,24965936753";NA;"52834,24965936753";"0,0000000000000000000";"1,246420860844660";NA;"Ministerstva";"2003-01-01"
"UPRAV";"2003";"317";"MMR";"140476000,00";"2588000,00";"137888000,00";"442";"25996,98340874810";NA;NA;NA;NA;"UO";"ministerstvo_pro_mistni_rozvoj";"Ministerstvo pro místní rozvoj";"Ministerstva";"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"137888000,00";"0,00000000000000000000";"51041,23213699082";NA;"51041,23213699082";"0,0000000000000000000";"1,204121510363506";NA;"Ministerstva";"2003-01-01"
"UPRAV";"2003";"353";"ÚOHS";"33451000,00";"650000,00";"32801000,00";"129";"21189,27648578810";NA;NA;NA;NA;"OSS";"ministerstvo_pro_hospodarskou_soutez";"Ministerstvo pro hospodářskou soutěž";NA;"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"32801000,00";"0,00000000000000000000";"41602,01062258834";NA;"41602,01062258834";"0,0000000000000000000";"1,289669901752167";NA;NA;"2003-01-01"
"UPRAV";"2003";"349";"ERÚ";"33680000,00";"989000,00";"32691000,00";"90";"30269,44444444440";NA;NA;NA;NA;"UO";"energeticky_regulacni_urad";"Energetický regulační úřad";"Ostatni ustredni";"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"32691000,00";"0,00000000000000000000";"59429,57751116377";NA;"59429,57751116377";"0,0000000000000000000";"1,402012248468939";NA;"Ostatní ústřední";"2003-01-01"
"SCHV";"2003";"307";"MO";"979550000,00";"93620000,00";"885930000,00";"2551";"28940,61152489220";NA;NA;NA;NA;"UO";"ministerstvo_obrany";"Ministerstvo obrany                                      ";"Ministerstva";"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"885930000,00";"0,00000000000000000000";"56820,61059943678";NA;"56820,61059943678";"0,0000000000000000000";"1,340463711203900";NA;"Ministerstva";"2003-01-01"
"SCHV";"2003";"301";"KPR";"56124000,00";"939000,00";"55185000,00";"342";"13446,63742690060";NA;NA;NA;NA;"PO";"kancelar_prezidenta";"Kancelář prezidenta";"Prispevkove organizace";"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"55185000,00";"0,00000000000000000000";"26400,48391681584";NA;"26400,48391681584";"0,0000000000000000000";"0,818419806871613";NA;"Příspěvkové organizace";"2003-01-01"
"SKUT";"2003";"307";"MO";"864549990,00";"23620000,00";"840929990,00";"2385";"29382,59923130680";NA;NA;NA;NA;"UO";"ministerstvo_obrany";"Ministerstvo obrany                                      ";"Ministerstva";"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"840929990,00";"0,00000000000000000000";"57688,38809385225";NA;"57688,38809385225";"0,0000000000000000000";"1,360935582737693";NA;"Ministerstva";"2003-01-01"
"SKUT";"2003";"301";"KPR";"62883650,00";"1466430,00";"61417220,00";"304";"16835,86074561400";NA;NA;NA;NA;"PO";"kancelar_prezidenta";"Kancelář prezidenta";"Prispevkove organizace";"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"61417220,00";"0,00000000000000000000";"33054,72265885162";NA;"33054,72265885162";"0,0000000000000000000";"1,024702419087888";NA;"Příspěvkové organizace";"2003-01-01"
"UPRAV";"2003";"307";"MO";"864550000,00";"23620000,00";"840930000,00";"2411";"29065,74035669850";NA;NA;NA;NA;"UO";"ministerstvo_obrany";"Ministerstvo obrany                                      ";"Ministerstva";"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"840930000,00";"0,00000000000000000000";"57066,28255494170";NA;"57066,28255494170";"0,0000000000000000000";"1,346259395863757";NA;"Ministerstva";"2003-01-01"
"UPRAV";"2003";"301";"KPR";"58624000,00";"1639000,00";"56985000,00";"331";"14346,67673716010";NA;NA;NA;NA;"PO";"kancelar_prezidenta";"Kancelář prezidenta";"Prispevkove organizace";"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"56985000,00";"0,00000000000000000000";"28167,57799250439";NA;"28167,57799250439";"0,0000000000000000000";"0,873200044866713";NA;"Příspěvkové organizace";"2003-01-01"
"SCHV";"2003";"353";"ÚOHS";"33451000,00";"400000,00";"33051000,00";"129";"21350,77519379850";NA;NA;NA;NA;"UO";"ministerstvo_pro_hospodarskou_soutez";"Ministerstvo pro hospodářskou soutěž";"Ostatni ustredni";"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"33051000,00";"0,00000000000000000000";"41919,08945115001";NA;"41919,08945115001";"0,0000000000000000000";"0,988919647697939";NA;"Ostatní ústřední";"2003-01-01"
"SCHV";"2003";"315";"MŽP";"945236000,00";"9831000,00";"935405000,00";"4786";"16287,17439754840";NA;NA;NA;NA;"ROPO";"ministerstvo_zivotniho_prostredi";"Ministerstvo životního prostředí";NA;"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"935405000,00";"0,00000000000000000000";"31977,45816159499";NA;"31977,45816159499";"0,0000000000000000000";"0,991307023587851";NA;NA;"2003-01-01"
"SKUT";"2003";"353";"ÚOHS";"32369120,00";"640000,00";"31729120,00";"114";"23193,80116959060";NA;NA;NA;NA;"UO";"ministerstvo_pro_hospodarskou_soutez";"Ministerstvo pro hospodářskou soutěž";"Ostatni ustredni";"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"31729120,00";"0,00000000000000000000";"45537,59838296913";NA;"45537,59838296913";"0,0000000000000000000";"1,074284445094516";NA;"Ostatní ústřední";"2003-01-01"
"SKUT";"2003";"315";"MŽP";"995392270,00";"10758480,00";"984633790,00";"4424";"18547,20068565400";NA;NA;NA;NA;"ROPO";"ministerstvo_zivotniho_prostredi";"Ministerstvo životního prostředí";NA;"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"984633790,00";"0,00000000000000000000";"36414,68553498641";NA;"36414,68553498641";"0,0000000000000000000";"1,128861879832867";NA;NA;"2003-01-01"
"SKUT";"2003";"338";"MI";"50003000,00";"3633000,00";"46370000,00";"143";"27022,14452214450";NA;NA;NA;NA;"SS";"ministerstvo_informatiky";"Ministerstvo informatiky";"Statni sprava";"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"46370000,00";"0,00000000000000000000";"53053,98436843140";NA;"53053,98436843140";"0,0000000000000000000";"1,644683172376415";NA;"Státní správa";"2003-01-01"
"UPRAV";"2003";"353";"ÚOHS";"33451000,00";"650000,00";"32801000,00";"129";"21189,27648578810";NA;NA;NA;NA;"UO";"ministerstvo_pro_hospodarskou_soutez";"Ministerstvo pro hospodářskou soutěž";"Ostatni ustredni";"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"32801000,00";"0,00000000000000000000";"41602,01062258834";NA;"41602,01062258834";"0,0000000000000000000";"0,981439392579347";NA;"Ostatní ústřední";"2003-01-01"
"UPRAV";"2003";"315";"MŽP";"977295000,00";"10467000,00";"966828000,00";"4786";"16834,30839949850";NA;NA;NA;NA;"ROPO";"ministerstvo_zivotniho_prostredi";"Ministerstvo životního prostředí";NA;"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"966828000,00";"0,00000000000000000000";"33051,67485683581";NA;"33051,67485683581";"0,0000000000000000000";"1,024607936670633";NA;NA;"2003-01-01"
"UPRAV";"2003";"338";"MI";"50003000,00";"3633000,00";"46370000,00";"165";"23419,19191919190";NA;NA;NA;NA;"SS";"ministerstvo_informatiky";"Ministerstvo informatiky";"Statni sprava";"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"46370000,00";"0,00000000000000000000";"45980,11978597388";NA;"45980,11978597388";"0,0000000000000000000";"1,425392082726227";NA;"Státní správa";"2003-01-01"
"SCHV";"2003";"309";"KVOP";"33888000,00";"4725000,00";"29163000,00";"90";"27002,77777777780";NA;NA;NA;NA;"ROPO";"kancelar_verejneho_ochrance_prav";"Kancelář veřejného ochránce práv";NA;"100,100000000000";"1,00100000000000";"1,00000000000000";"1,96335210645306";"16430";"21590";NA;NA;"29163000,00";"0,00000000000000000000";"53015,96063008390";NA;"53015,96063008390";"0,0000000000000000000";"1,643504429566512";NA;NA;"2003-01-01"
